# Wordlist

# DATA
ID	DOCULECT	CONCEPT	NUMBER	CHINESE	VALUE	FORM	TOKENS	STRUCTURE
1633	Sonaga (Xinfeng)	to put down	309	放(下)[放置]	na̠²¹	na̠²¹	n a̠/a ²¹	i n t
#
1693	Kua-nsi (Hedong)	to receive	321	收(收起来)	sɯ⁵⁵	sɯ⁵⁵	s ɯ ⁵⁵	i n t
1694	Kuamasi	to receive	321	收(收起来)	ʃɯ⁵⁵	ʃɯ⁵⁵	ʃ ɯ ⁵⁵	i n t
1695	Zibusi (Daqing)	to receive	321	收(收起来)	sɯ⁵⁵	sɯ⁵⁵	s ɯ ⁵⁵	i n t
1696	Laizisi (Moguang)	to receive	321	收(收起来)	ʃɯ⁵⁵	ʃɯ⁵⁵	ʃ ɯ ⁵⁵	i n t
1697	Sonaga (Xinfeng)	to receive	321	收(收起来)	sɯ⁵⁵	sɯ⁵⁵	s ɯ ⁵⁵	i n t
#
1942	Kua-nsi (Hedong)	to recline*	369	躺	kɯ⁵⁵	kɯ⁵⁵	k ɯ ⁵⁵	i n t
1943	Kua-nsi	to recline*	369	躺	kɯ⁵⁵	kɯ⁵⁵	k ɯ ⁵⁵	i n t
1944	Kuamasi	to recline*	369	躺	ʒɿ²¹	ʒɿ²¹	ʒ ɿ ²¹	i n t
1945	Zibusi (Daqing)	to recline*	369	躺	kʰou³³	kʰou³³	kʰ ou ³³	i n t
1946	Laizisi (Moguang)	to recline*	369	躺	kʰu̠³³	kʰu̠³³	kʰ u̠/u ³³	i n t
1947	Sonaga (Xinfeng)	to recline*	369	躺	kʰo³³	kʰo³³	kʰ o ³³	i n t
#
1645	Kua-nsi (Hedong)	to release	312	放(把鸟放走)	fɨ⁵⁵̪	fɨ⁵⁵̪	f ɨ ⁵⁵	i n t
1646	Kuamasi	to release	312	放(把鸟放走)	fɤ⁵⁵	fɤ⁵⁵	f ɤ ⁵⁵	i n t
1647	Zibusi (Daqing)	to release	312	放(把鸟放走)	tsʰo²¹ fɤ⁵⁵	tsʰo²¹fɤ⁵⁵	tsʰ o ²¹ + f ɤ ⁵⁵	i n t + i n t
1648	Laizisi (Moguang)	to release	312	放(把鸟放走)	tʃʰo²¹ fɤ⁵⁵	tʃʰo²¹fɤ⁵⁵	tʃʰ o ²¹ + f ɤ ⁵⁵	i n t + i n t
1649	Sonaga (Xinfeng)	to release	312	放(把鸟放走)	tsʰã²¹	tsʰã²¹	tsʰ ã ²¹	i n t
#
1794	Kua-nsi (Hedong)	to remember	341	记得	tsɯ̠³³ u³³	tsɯ̠³³u³³	ts ɯ̠/ɯ ³³ + u ³³	i n t + n t
1795	Kuamasi	to remember	341	记得	tsɯ³³ wu³³	tsɯ³³wu³³	ts ɯ ³³ + w u ³³	i n t + i n t
1796	Zibusi (Daqing)	to remember	341	记得	tsɯ³³ wu³³	tsɯ³³wu³³	ts ɯ ³³ + w u ³³	i n t + i n t
1797	Laizisi (Moguang)	to remember	341	记得	tʃɯ⁵⁵ wu³³	tʃɯ⁵⁵wu³³	tʃ ɯ ⁵⁵ + w u ³³	i n t + i n t
1798	Sonaga (Xinfeng)	to remember	341	记得	tsɯ⁵⁵ wu³³	tsɯ⁵⁵wu³³	ts ɯ ⁵⁵ + w u ³³	i n t + i n t
#
1903	Kua-nsi (Hedong)	to return	361	回	tɯ⁵⁵	tɯ⁵⁵	t ɯ ⁵⁵	i n t
1904	Kuamasi	to return	361	回	tɯ⁵⁵	tɯ⁵⁵	t ɯ ⁵⁵	i n t
1905	Zibusi (Daqing)	to return	361	回	la²¹ ji⁵⁵	la²¹ji⁵⁵	l a ²¹ + j i ⁵⁵	i n t + i n t
1906	Sonaga (Xinfeng)	to return	361	回	kʰɛ³³	kʰɛ³³	kʰ ɛ ³³	i n t
#
1936	Kua-nsi (Hedong)	to ride	368	骑(骑马)	dzua²¹, sa³³	dzua²¹	dz w a ²¹	i m n t
1937	Kua-nsi (Hedong)	to ride	368	骑(骑马)	dzua²¹, sa³³	sa³³	s a ³³	i n t
1938	Kuamasi	to ride	368	骑(骑马)	dzua²¹	dzua²¹	dz w a ²¹	i m n t
1939	Zibusi (Daqing)	to ride	368	骑(骑马)	dzua²¹	dzua²¹	dz w a ²¹	i m n t
1940	Laizisi (Moguang)	to ride	368	骑(骑马)	dʑua²¹	dʑua²¹	dʑ w a ²¹	i m n t
1941	Sonaga (Xinfeng)	to ride	368	骑(骑马)	dʑɛ²¹	dʑɛ²¹	dʑ ɛ ²¹	i n t
#
2097	Kua-nsi (Hedong)	to roast (in fire)	398	烧(烤)(火里)	tsʰɿ⁵⁵	tsʰɿ⁵⁵	tsʰ ɿ ⁵⁵	i n t
2098	Kuamasi	to roast (in fire)	398	烧(烤)(火里)	tɯ̠²¹	tɯ̠²¹	t ɯ̠/ɯ ²¹	i n t
2099	Zibusi (Daqing)	to roast (in fire)	398	烧(烤)(火里)	tɯ²¹	tɯ²¹	t ɯ ²¹	i n t
2100	Laizisi (Moguang)	to roast (in fire)	398	烧(烤)(火里)	tɕʰu⁵⁵	tɕʰu⁵⁵	tɕʰ u ⁵⁵	i n t
2101	Sonaga (Xinfeng)	to roast (in fire)	398	烧(烤)(火里)	tɕʰyi⁵⁵	tɕʰyi⁵⁵	tɕʰ ɥ i ⁵⁵	i m n t
#
2102	Kua-nsi (Hedong)	to roast (over fire)	399	(烧)烤(火上)	ʔɯ̠²¹, ka⁵⁵	ʔɯ̠²¹	ʔ ɯ̠/ɯ ²¹	i n t
2103	Kua-nsi (Hedong)	to roast (over fire)	399	(烧)烤(火上)	ʔɯ̠²¹, ka⁵⁵	ka⁵⁵	k a ⁵⁵	i n t
2104	Kuamasi	to roast (over fire)	399	(烧)烤(火上)	kʰa⁵⁵	kʰa⁵⁵	kʰ a ⁵⁵	i n t
2105	Zibusi (Daqing)	to roast (over fire)	399	(烧)烤(火上)	ka⁵⁵	ka⁵⁵	k a ⁵⁵	i n t
2106	Laizisi (Moguang)	to roast (over fire)	399	(烧)烤(火上)	ka⁵⁵	ka⁵⁵	k a ⁵⁵	i n t
2107	Sonaga (Xinfeng)	to roast (over fire)	399	(烧)烤(火上)	ka⁵⁵	ka⁵⁵	k a ⁵⁵	i n t
#
1958	Kua-nsi (Hedong)	to roll	372	滚(石头滚)	ʔlɯ²¹	ʔlɯ²¹	ˀl ɯ ²¹	i n t
1959	Kuamasi	to roll	372	滚(石头滚)	ʔlɯ³³	ʔlɯ³³	ˀl ɯ ³³	i n t
1960	Zibusi (Daqing)	to roll	372	滚(石头滚)	kwɛi²¹	kwɛi²¹	k w ɛi ²¹	i m n t
1961	Laizisi (Moguang)	to roll	372	滚(石头滚)	lɯ³³, kwɛ²¹	lɯ³³	l ɯ ³³	i n t
1962	Laizisi (Moguang)	to roll	372	滚(石头滚)	lɯ³³, kwɛ²¹	kwɛ²¹	k w ɛ ²¹	i m n t
1963	Sonaga (Xinfeng)	to roll	372	滚(石头滚)	kwɛ²¹	kwɛ²¹	k w ɛ ²¹	i m n t
#
1864	Kua-nsi (Hedong)	to run	354	跑	tsɯ̠³³	tsɯ̠³³	ts ɯ̠/ɯ ³³	i n t
1865	Kuamasi	to run	354	跑	tʰju³³	tʰju³³	tʰ j u ³³	i m n t
1866	Zibusi (Daqing)	to run	354	跑	ʑi²¹	ʑi²¹	ʑ i ²¹	i n t
1867	Laizisi (Moguang)	to run	354	跑	ʑi²¹	ʑi²¹	ʑ i ²¹	i n t
1868	Sonaga (Xinfeng)	to run	354	跑	sa³³	sa³³	s a ³³	i n t
#
1853	Kua-nsi (Hedong)	to save	352	救(救人)	kɯ²¹	kɯ²¹	k ɯ ²¹	i n t
1854	Kuamasi	to save	352	救(救人)	kɯ²¹	kɯ²¹	k ɯ ²¹	i n t
1855	Zibusi (Daqing)	to save	352	救(救人)	kɯ²¹	kɯ²¹	k ɯ ²¹	i n t
1856	Laizisi (Moguang)	to save	352	救(救人)	kɯ̠²¹	kɯ̠²¹	k ɯ̠/ɯ ²¹	i n t
1857	Sonaga (Xinfeng)	to save	352	救(救人)	kɯ²¹	kɯ²¹	k ɯ ²¹	i n t
#
1374	Kua-nsi (Hedong)	to say*	260	说	ba³³	ba³³	b a ³³	i n t
1375	Kua-nsi	to say*	260	说	ba³³	ba³³	b a ³³	i n t
1376	Kuamasi	to say*	260	说	ba³³	ba³³	b a ³³	i n t
1377	Zibusi (Daqing)	to say*	260	说	ba³³	ba³³	b a ³³	i n t
1378	Laizisi (Moguang)	to say*	260	说	tɕa²¹	tɕa²¹	tɕ a ²¹	i n t
1379	Sonaga (Xinfeng)	to say*	260	说	tɕa²¹, ba³³	tɕa²¹	tɕ a ²¹	i n t
1380	Sonaga (Xinfeng)	to say*	260	说	tɕa²¹, ba³³	ba³³	b a ³³	i n t
#
1303	Kua-nsi (Hedong)	to see	247	看见	mia⁵⁵ dʑa³³, mia⁵⁵ wu³³	mia⁵⁵dʑa³³	m j a ⁵⁵ + dʑ a ³³	i m n t + i n t
1304	Kua-nsi (Hedong)	to see	247	看见	mia⁵⁵ dʑa³³, mia⁵⁵ wu³³	mia⁵⁵wu³³	m j a ⁵⁵ + w u ³³	i m n t + i n t
1305	Kuamasi	to see	247	看见	mia⁵⁵ piɛ³³	mia⁵⁵piɛ³³	m j a ⁵⁵ + p j ɛ ³³	i m n t + i m n t
1306	Zibusi (Daqing)	to see	247	看见	mia⁵⁵	mia⁵⁵	m j a ⁵⁵	i m n t
1307	Laizisi (Moguang)	to see	247	看见	mia⁵⁵	mia⁵⁵	m j a ⁵⁵	i m n t
1308	Sonaga (Xinfeng)	to see	247	看见	mia⁵⁵ ɡa⁵⁵	mia⁵⁵ɡa⁵⁵	m j a ⁵⁵ + g a ⁵⁵	i m n t + i n t
#
1698	Kua-nsi (Hedong)	to seek	322	找(寻找)	ʔmi³³	ʔmi³³	ˀm i ³³	i n t
1699	Kuamasi	to seek	322	找(寻找)	mi³³	mi³³	m i ³³	i n t
1700	Zibusi (Daqing)	to seek	322	找(寻找)	tsu³³	tsu³³	ts u ³³	i n t
1701	Laizisi (Moguang)	to seek	322	找(寻找)	tʃu⁵⁵	tʃu⁵⁵	tʃ u ⁵⁵	i n t
1702	Sonaga (Xinfeng)	to seek	322	找(寻找)	na³³	na³³	n a ³³	i n t
#
1506	Kua-nsi (Hedong)	to sell	285	卖	vɨ²¹̪	vɨ²¹̪	v ɨ ²¹	i n t
1507	Kuamasi	to sell	285	卖	vɤ²¹	vɤ²¹	v ɤ ²¹	i n t
1508	Zibusi (Daqing)	to sell	285	卖	vɤ²¹	vɤ²¹	v ɤ ²¹	i n t
1509	Laizisi (Moguang)	to sell	285	卖	vɤ²¹	vɤ²¹	v ɤ ²¹	i n t
1510	Sonaga (Xinfeng)	to sell	285	卖	vɨ²¹̪	vɨ²¹̪	v ɨ ²¹	i n t
#
1588	Kua-nsi (Hedong)	to sew	301	缝(缝纫)	sɿ³³	sɿ³³	s ɿ ³³	i n t
1589	Kuamasi	to sew	301	缝(缝纫)	si³³	si³³	s i ³³	i n t
1590	Zibusi (Daqing)	to sew	301	缝(缝纫)	ɕi³³	ɕi³³	ɕ i ³³	i n t
1591	Laizisi (Moguang)	to sew	301	缝(缝纫)	ɕi³³	ɕi³³	ɕ i ³³	i n t
1592	Sonaga (Xinfeng)	to sew	301	缝(缝纫)	tɕiɛ̠²¹	tɕiɛ̠²¹	tɕ j ɛ̠ ²¹	i m n t
#
2043	Kua-nsi (Hedong)	to shake, sway	388	摇动	ʔnɯ̠³³	ʔnɯ̠³³	ˀn ɯ̠/ɯ ³³	i n t
2044	Kuamasi	to shake, sway	388	摇动	zi³³ lo³³	zi³³lo³³	z i ³³ + l o ³³	i n t + i n t
2045	Zibusi (Daqing)	to shake, sway	388	摇动	ni³³ ŋa³³	ni³³ŋa³³	n i ³³ + ŋ a ³³	i n t + i n t
2046	Laizisi (Moguang)	to shake, sway	388	摇动	ŋa²¹	ŋa²¹	ŋ a ²¹	i n t
2047	Sonaga (Xinfeng)	to shake, sway	388	摇动	ŋa³³	ŋa³³	ŋ a ³³	i n t
#
1541	Kua-nsi (Hedong)	to shoot	292	射	bua³³	bua³³	b w a ³³	i m n t
1542	Kuamasi	to shoot	292	射	ba³³	ba³³	b a ³³	i n t
1543	Zibusi (Daqing)	to shoot	292	射	sai³³	sai³³	s ai ³³	i n t
1544	Laizisi (Moguang)	to shoot	292	射	dua²¹	dua²¹	d w a ²¹	i m n t
1545	Sonaga (Xinfeng)	to shoot	292	射	bɛ³³	bɛ³³	b ɛ ³³	i n t
#
1309	Kua-nsi (Hedong)	to show	248	给看	na³³ tsɿ⁵⁵	na³³tsɿ⁵⁵	n a ³³ + ts ɿ ⁵⁵	i n t + i n t
1310	Kuamasi	to show	248	给看	ʔi⁵⁵ tsɿ⁵⁵	ʔi⁵⁵tsɿ⁵⁵	ʔ i ⁵⁵ + ts ɿ ⁵⁵	i n t + i n t
1311	Zibusi (Daqing)	to show	248	给看	na³³ tsɿ⁵⁵	na³³tsɿ⁵⁵	n a ³³ + ts ɿ ⁵⁵	i n t + i n t
1312	Laizisi (Moguang)	to show	248	给看	ɕia³³ tɕi⁵⁵	ɕia³³tɕi⁵⁵	ɕ j a ³³ + tɕ i ⁵⁵	i m n t + i n t
1313	Sonaga (Xinfeng)	to show	248	给看	tou⁵⁵ tsɿ⁵⁵	tou⁵⁵tsɿ⁵⁵	t ou ⁵⁵ + ts ɿ ⁵⁵	i n t + i n t
#
1446	Kua-nsi (Hedong)	to sit*	274	坐	ȵi⁵⁵	ȵi⁵⁵	ȵ i ⁵⁵	i n t
1447	Kua-nsi	to sit*	274	坐	ȵie⁵⁵	ȵie⁵⁵	ȵ j e ⁵⁵	i m n t
1448	Kuamasi	to sit*	274	坐	tsʰɿ³³	tsʰɿ³³	tsʰ ɿ ³³	i n t
1449	Zibusi (Daqing)	to sit*	274	坐	ȵi⁵⁵	ȵi⁵⁵	ȵ i ⁵⁵	i n t
1450	Laizisi (Moguang)	to sit*	274	坐	tsʰɿ³³ _	tsʰɿ³³	tsʰ ɿ ³³	i n t
1451	Sonaga (Xinfeng)	to sit*	274	坐	ɕa⁵⁵	ɕa⁵⁵	ɕ a ⁵⁵	i n t
#
1462	Kua-nsi (Hedong)	to sleep*	277	睡觉	zɿ²¹ _	zɿ²¹	z ɿ ²¹	i n t
1463	Kua-nsi	to sleep*	277	睡觉	zɤ̠²¹	zɤ̠²¹	z ɤ̠/ɤ ²¹	i n t
1464	Kuamasi	to sleep*	277	睡觉	ʒɯ̠²¹ to⁵⁵, na²¹ to⁵⁵	ʒɯ̠²¹to⁵⁵	ʒ ɯ̠/ɯ ²¹ + t o ⁵⁵	i n t + i n t
1465	Kuamasi	to sleep*	277	睡觉	ʒɯ̠²¹ to⁵⁵, na²¹ to⁵⁵	na²¹to⁵⁵	n a ²¹ + t o ⁵⁵	i n t + i n t
1466	Zibusi (Daqing)	to sleep*	277	睡觉	zɤ̠²¹	zɤ̠²¹	z ɤ̠/ɤ ²¹	i n t
1467	Laizisi (Moguang)	to sleep*	277	睡觉	ʒɿ²¹, ʒɿ²¹ tu²¹ _	ʒɿ²¹	ʒ ɿ ²¹	i n t
1468	Laizisi (Moguang)	to sleep*	277	睡觉	ʒɿ²¹, ʒɿ²¹ tu²¹ _	ʒɿ²¹tu²¹	ʒ ɿ ²¹ + t u ²¹	i n t + i n t
1469	Sonaga (Xinfeng)	to sleep*	277	睡觉	zɿ²¹ to²¹	zɿ²¹to²¹	z ɿ ²¹ + t o ²¹	i n t + i n t
#
1396	Kua-nsi (Hedong)	to smell	264	闻(嗅)	nɯ̠²¹	nɯ̠²¹	n ɯ̠/ɯ ²¹	i n t
1397	Kuamasi	to smell	264	闻(嗅)	nɯ̃²¹	nɯ̃²¹	n ɯ̃ ²¹	i n t
1398	Zibusi (Daqing)	to smell	264	闻(嗅)	nɯ²¹	nɯ²¹	n ɯ ²¹	i n t
1399	Laizisi (Moguang)	to smell	264	闻(嗅)	nɯ²¹	nɯ²¹	n ɯ ²¹	i n t
1400	Sonaga (Xinfeng)	to smell	264	闻(嗅)	nɯ̃²¹	nɯ̃²¹	n ɯ̃ ²¹	i n t
#
1969	Kua-nsi (Hedong)	to snap in two	374	断(绳子断了)	dza³³	dza³³	dz a ³³	i n t
1970	Kuamasi	to snap in two	374	断(绳子断了)	tʰɯ³³	tʰɯ³³	tʰ ɯ ³³	i n t
1971	Zibusi (Daqing)	to snap in two	374	断(绳子断了)	tʰɯ³³	tʰɯ³³	tʰ ɯ ³³	i n t
1972	Laizisi (Moguang)	to snap in two	374	断(绳子断了)	tʰɯ³³	tʰɯ³³	tʰ ɯ ³³	i n t
1973	Sonaga (Xinfeng)	to snap in two	374	断(绳子断了)	tʰia²¹⁵	tʰia²¹⁵	tʰ j a ²¹⁵	i m n t
#
2119	Kua-nsi (Hedong)	to sneeze	402	打喷嚏	ʔa⁵⁵ tʰi²¹ sɿ⁵⁵	ʔa⁵⁵tʰi²¹sɿ⁵⁵	ʔ a ⁵⁵ + tʰ i ²¹ + s ɿ ⁵⁵	i n t + i n t + i n t
2120	Kuamasi	to sneeze	402	打喷嚏	ʔa̠²¹ tʰjɯ⁵⁵	ʔa̠²¹tʰjɯ⁵⁵	ʔ a̠/a ²¹ + tʰ j ɯ ⁵⁵	i n t + i m n t
2121	Zibusi (Daqing)	to sneeze	402	打喷嚏	ʔa⁵⁵ tʰjɯ²³²	ʔa⁵⁵tʰjɯ²³²	ʔ a ⁵⁵ + tʰ j ɯ ²³²	i n t + i m n t
2122	Laizisi (Moguang)	to sneeze	402	打喷嚏	ʔa⁵⁵ tʰjɯ⁵⁵	ʔa⁵⁵tʰjɯ⁵⁵	ʔ a ⁵⁵ + tʰ j ɯ ⁵⁵	i n t + i m n t
2123	Sonaga (Xinfeng)	to sneeze	402	打喷嚏	ʔa⁵⁵ tʰjy²¹	ʔa⁵⁵tʰjy²¹	ʔ a ⁵⁵ + tʰ j y ²¹	i n t + i m n t
#
1979	Kua-nsi (Hedong)	to soak	376	浸(浸种子)	ʔnɯ²¹	ʔnɯ²¹	ˀn ɯ ²¹	i n t
1980	Kuamasi	to soak	376	浸(浸种子)	nɯ²¹	nɯ²¹	n ɯ ²¹	i n t
1981	Zibusi (Daqing)	to soak	376	浸(浸种子)	tɕi³³	tɕi³³	tɕ i ³³	i n t
1982	Laizisi (Moguang)	to soak	376	浸(浸种子)	nɯ²¹	nɯ²¹	n ɯ ²¹	i n t
1983	Sonaga (Xinfeng)	to soak	376	浸(浸种子)	ti³³̠	ti³³	t i ³³	i n t
#
1359	Kua-nsi (Hedong)	to spit	257	吐(吐口水)	tsɿ²¹	tsɿ²¹	ts ɿ ²¹	i n t
1360	Kuamasi	to spit	257	吐(吐口水)	tʰju²¹	tʰju²¹	tʰ j u ²¹	i m n t
1361	Zibusi (Daqing)	to spit	257	吐(吐口水)	tsɿ²¹	tsɿ²¹	ts ɿ ²¹	i n t
1362	Laizisi (Moguang)	to spit	257	吐(吐口水)	tʰju²¹	tʰju²¹	tʰ j u ²¹	i m n t
1363	Sonaga (Xinfeng)	to spit	257	吐(吐口水)	pʰi²¹	pʰi²¹	pʰ i ²¹	i n t
#
1496	Kua-nsi (Hedong)	to split	283	劈(劈木柴)	kʰua²¹	kʰua²¹	kʰ w a ²¹	i m n t
1497	Kuamasi	to split	283	劈(劈木柴)	kʰua²¹	kʰua²¹	kʰ w a ²¹	i m n t
1498	Zibusi (Daqing)	to split	283	劈(劈木柴)	kʰuɔ²¹	kʰuɔ²¹	kʰ w ɔ ²¹	i m n t
1499	Laizisi (Moguang)	to split	283	劈(劈木柴)	kʰua²¹	kʰua²¹	kʰ w a ²¹	i m n t
1500	Sonaga (Xinfeng)	to split	283	劈(劈木柴)	kʰa̠²¹	kʰa̠²¹	kʰ a̠/a ²¹	i n t
#
2175	Kua-nsi (Hedong)	to squeeze	413	挤压	ʔi²¹̠	ʔi²¹	ʔ i ²¹	i n t
2176	Kuamasi	to squeeze	413	挤压	ʔi²¹̠	ʔi²¹	ʔ i ²¹	i n t
2177	Zibusi (Daqing)	to squeeze	413	挤压	ʔie²¹	ʔie²¹	ʔ j e ²¹	i m n t
2178	Laizisi (Moguang)	to squeeze	413	挤压	zɿ²¹ _	zɿ²¹	z ɿ ²¹	i n t
2179	Sonaga (Xinfeng)	to squeeze	413	挤压	ʔi²¹̠	ʔi²¹	ʔ i ²¹	i n t
#
2064	Kua-nsi (Hedong)	to stand up	392	站起来	çiõ²¹ tɯ⁵⁵	çiõ²¹tɯ⁵⁵	ɕ j õ ²¹ + t ɯ ⁵⁵	i m n t + i n t
2065	Kuamasi	to stand up	392	站起来	hiũ²¹ to⁵⁵	hiũ²¹to⁵⁵	h j ũ ²¹ + t o ⁵⁵	i m n t + i n t
2066	Zibusi (Daqing)	to stand up	392	站起来	çiɑu²¹ to⁵⁵	çiɑu²¹to⁵⁵	ɕ j ɑu ²¹ + t o ⁵⁵	i m n t + i n t
2067	Laizisi (Moguang)	to stand up	392	站起来	çya²¹ to⁵⁵	çya²¹to⁵⁵	ɕ ɥ a ²¹ + t o ⁵⁵	i m n t + i n t
2068	Sonaga (Xinfeng)	to stand up	392	站起来	ɕo²¹ tɨ⁵⁵̪	ɕo²¹tɨ⁵⁵̪	ɕ o ²¹ + t ɨ ⁵⁵	i n t + i n t
#
2069	Kua-nsi (Hedong)	to stand*	393	站(站位)	çõ²¹	çõ²¹	ɕ õ ²¹	i n t
2070	Kua-nsi	to stand*	393	站(站位)	çiõ²¹	çiõ²¹	ɕ j õ ²¹	i m n t
2071	Kuamasi	to stand*	393	站(站位)	çiõ²¹	çiõ²¹	ɕ j õ ²¹	i m n t
2072	Zibusi (Daqing)	to stand*	393	站(站位)	çiɑu²¹	çiɑu²¹	ɕ j ɑu ²¹	i m n t
2073	Laizisi (Moguang)	to stand*	393	站(站位)	çia²¹	çia²¹	ɕ j a ²¹	i m n t
2074	Sonaga (Xinfeng)	to stand*	393	站(站位)	ɕo²¹	ɕo²¹	ɕ o ²¹	i n t
#
2022	Kua-nsi (Hedong)	to start	384	开始	kʰɯ³³	kʰɯ³³	kʰ ɯ ³³	i n t
2023	Kuamasi	to start	384	开始	kʰɛi³³ sɿ²¹	kʰɛi³³sɿ²¹	kʰ ɛi ³³ + s ɿ ²¹	i n t + i n t
2024	Zibusi (Daqing)	to start	384	开始	kʰai³³ sɿ²¹, mu⁵⁵ du⁵⁵ ɡua⁵⁵	kʰai³³sɿ²¹	kʰ ai ³³ + s ɿ ²¹	i n t + i n t
2025	Zibusi (Daqing)	to start	384	开始	kʰai³³ sɿ²¹, mu⁵⁵ du⁵⁵ ɡua⁵⁵	mu⁵⁵du⁵⁵ɡua⁵⁵	m u ⁵⁵ + d u ⁵⁵ + g w a ⁵⁵	i n t + i n t + i m n t
2026	Laizisi (Moguang)	to start	384	开始	li³³ lo³³	li³³lo³³	l i ³³ + l o ³³	i n t + i n t
2027	Sonaga (Xinfeng)	to start	384	开始	kɨ³³̪ fɤ⁵⁵	kɨ³³̪fɤ⁵⁵	k ɨ ³³ + f ɤ ⁵⁵	i n t + i n t
#
1754	Kua-nsi (Hedong)	to steal	333	偷	kʰɤ²¹	kʰɤ²¹	kʰ ɤ ²¹	i n t
1755	Kuamasi	to steal	333	偷	kʰo²¹	kʰo²¹	kʰ o ²¹	i n t
1756	Zibusi (Daqing)	to steal	333	偷	kʰo²¹	kʰo²¹	kʰ o ²¹	i n t
1757	Laizisi (Moguang)	to steal	333	偷	kʰo²¹	kʰo²¹	kʰ o ²¹	i n t
1758	Sonaga (Xinfeng)	to steal	333	偷	kʰɨ²¹̪ _	kʰɨ²¹̪	kʰ ɨ ²¹	i n t
#
1531	Kua-nsi (Hedong)	to steam	290	蒸	sa̠²¹	sa̠²¹	s a̠/a ²¹	i n t
1532	Kuamasi	to steam	290	蒸	sa̠²¹	sa̠²¹	s a̠/a ²¹	i n t
1533	Zibusi (Daqing)	to steam	290	蒸	sa²¹	sa²¹	s a ²¹	i n t
1534	Laizisi (Moguang)	to steam	290	蒸	sa²¹	sa²¹	s a ²¹	i n t
1535	Sonaga (Xinfeng)	to steam	290	蒸	sa²¹	sa²¹	s a ²¹	i n t
#
2080	Kua-nsi (Hedong)	to stir	395	搅拌	dʑya³³	dʑya³³	dʑ ɥ a ³³	i m n t
2081	Kuamasi	to stir	395	搅拌	dʑua³³	dʑua³³	dʑ w a ³³	i m n t
2082	Zibusi (Daqing)	to stir	395	搅拌	ba²¹	ba²¹	b a ²¹	i n t
2083	Laizisi (Moguang)	to stir	395	搅拌	dʑu²¹, ba²¹	dʑu²¹	dʑ u ²¹	i n t
2084	Laizisi (Moguang)	to stir	395	搅拌	dʑu²¹, ba²¹	ba²¹	b a ²¹	i n t
2085	Sonaga (Xinfeng)	to stir	395	搅拌	pɛ̠²¹	pɛ̠²¹	p ɛ̠/ɛ ²¹	i n t
#
2028	Kua-nsi (Hedong)	to stop	385	停	nu³³	nu³³	n u ³³	i n t
2029	Kuamasi	to stop	385	停	nõ²¹	nõ²¹	n õ ²¹	i n t
2030	Zibusi (Daqing)	to stop	385	停	za²¹	za²¹	z a ²¹	i n t
2031	Laizisi (Moguang)	to stop	385	停	za²¹	za²¹	z a ²¹	i n t
2032	Sonaga (Xinfeng)	to stop	385	停	ʔɛ²¹ no²¹³	ʔɛ²¹no²¹³	ʔ ɛ ²¹ + n o ²¹³	i n t + i n t
#
1660	Kua-nsi (Hedong)	to stuff	315	塞(塞在洞口)	tsʰɿ²¹	tsʰɿ²¹	tsʰ ɿ ²¹	i n t
1661	Kuamasi	to stuff	315	塞(塞在洞口)	tsʰo²¹	tsʰo²¹	tsʰ o ²¹	i n t
1662	Zibusi (Daqing)	to stuff	315	塞(塞在洞口)	sɯ³³	sɯ³³	s ɯ ³³	i n t
1663	Laizisi (Moguang)	to stuff	315	塞(塞在洞口)	ʑo⁵⁵	ʑo⁵⁵	ʑ o ⁵⁵	i n t
1664	Sonaga (Xinfeng)	to stuff	315	塞(塞在洞口)	tsʰɿ²¹ _	tsʰɿ²¹	tsʰ ɿ ²¹	i n t
#
2165	Kua-nsi (Hedong)	to suck	411	吸	xu³³	xu³³	x u ³³	i n t
2166	Kuamasi	to suck	411	吸	ɕi⁵⁵	ɕi⁵⁵	ɕ i ⁵⁵	i n t
2167	Zibusi (Daqing)	to suck	411	吸	ɕi⁵⁵	ɕi⁵⁵	ɕ i ⁵⁵	i n t
2168	Laizisi (Moguang)	to suck	411	吸	ɕi⁵⁵	ɕi⁵⁵	ɕ i ⁵⁵	i n t
2169	Sonaga (Xinfeng)	to suck	411	吸	ɕi⁵⁵	ɕi⁵⁵	ɕ i ⁵⁵	i n t
#
1353	Kua-nsi (Hedong)	to swallow	256	咽(吞)	na̠⁵⁵	na̠⁵⁵	n a̠/a ⁵⁵	i n t
1354	Kuamasi	to swallow	256	咽(吞)	ʔna³³, dʑɯ⁵⁵	ʔna³³	ˀn a ³³	i n t
1355	Kuamasi	to swallow	256	咽(吞)	ʔna³³, dʑɯ⁵⁵	dʑɯ⁵⁵	dʑ ɯ ⁵⁵	i n t
1356	Zibusi (Daqing)	to swallow	256	咽(吞)	na⁵⁵ tsɛi²¹³	na⁵⁵tsɛi²¹³	n a ⁵⁵ + ts ɛi ²¹³	i n t + i n t
1357	Laizisi (Moguang)	to swallow	256	咽(吞)	na⁵⁵	na⁵⁵	n a ⁵⁵	i n t
1358	Sonaga (Xinfeng)	to swallow	256	咽(吞)	nɛ̃⁵⁵	nɛ̃⁵⁵	n ɛ̃ ⁵⁵	i n t
#
1608	Kua-nsi (Hedong)	to sweep	305	扫(扫地)	sɿ³³	sɿ³³	s ɿ ³³	i n t
